"Internal Reff","Name","Price","POS Category"
4300002833,"KOOL-AID JAMMER VARIETY PK 40PK              ",13.79,"Grocery"
4300002885,"CRYSTAL LIGHT PEACH MANGO GRN TEA 10 QT      ",4.29,"Grocery"
4300002886,"CRYSTAL LIGHT OTG PINK LEMONADE 10PK         ",3.59,"Grocery"
4300002922,"MAXWELL HOUSE ORIGINAL ROAST                 ",5.59,"Grocery"
4300002923,"MAXWELL HOUSE ORIGINAL ROAST DECAF           ",6.79,"Grocery"
4300002924,"MAXWELL HOUSE FRENCH ROAST                   ",5.59,"Grocery"
4300002925,"MAXWELL HOUSE BREAKFAST BLEND                ",5.59,"Grocery"
4300002926,"MAXWELL HOUSE 100% COLOMBIAN                 ",5.59,"Grocery"
4300002933,"MAXWELL HOUSE FRENCH ROAST DECAF             ",6.79,"Grocery"
4300002934,"MAXWELL HOUSE LITE                           ",5.59,"Grocery"
4300003226,"TANG ORANGE 22QT                             ",12.69,"Grocery"
4300003227,"TANG ORANGE 6 QT                             ",4.49,"Grocery"
4300003283,"MAXWELL HOUSE HOUSE BLEND                    ",5.59,"Grocery"
4300003695,"CRYSTAL LIGHT OTG ENERGY PCH/MANGO 10PK      ",3.59,"Grocery"
4300003790,"KRAFT HANDI-SNKS CHOC PUDDNG 4PK             ",1.29,"Grocery"
4300003791,"KRAFT HANDI-SNKS VAN PUDDNG 4PK              ",1.29,"Grocery"
4300003793,"KRAFT HANDI-SNKS CHIPS AHOY 4PK              ",1.29,"Grocery"
4300004091,"MAXWELL HOUSE GOURMET ROAST                  ",5.59,"Grocery"
4300004156,"CRYSTAL LIGHT MOJITO 10QT                    ",4.29,"Grocery"
4300004191,"CRYSTAL LIGHT OTG GRAPE 10PK                 ",3.59,"Grocery"
4300004198,"GOOD SEASONS ZESTY ITALIAN DRESSING 4PK      ",5.09,"Grocery"
4300004294,"GEVALIA TRAD ROASTED BEANS     BAG           ",9.49,"Grocery"
4300004295,"GEVALIA FRENCH ROAST BEANS     BAG           ",9.49,"Grocery"
4300004296,"GEVALIA TRADITIONAL ROAST      BAG           ",9.49,"Grocery"
4300004298,"GEVALIA EXPRESSO ROAST         BAG           ",9.49,"Grocery"
4300004299,"GEVALIA HOUSE BLEND            BAG           ",9.49,"Grocery"
4300004300,"GEVALIA FRENCH ROAST           BAG           ",9.49,"Grocery"
4300004301,"GEVALIA COLOMBIA               BAG           ",9.49,"Grocery"
4300004582,"KOOL-AID PEACH MANGO 2QT                     ",1.09,"Grocery"
4300004583,"KOOL-AID SWEET PEACH MANGO 8QT               ",4.49,"Grocery"
4300004584,"KOOL-AID SWEET STRAW KIWI 8QT                ",4.49,"Grocery"
4300004600,"COUNTRY TIME HALF & HALF 8QT                 ",4.49,"Grocery"
4300004648,"MAXWELL HOUSE ORIGINAL ROAST         CAN     ",13.99,"Grocery"
4300004650,"MAXWELL HOUSE MASTER BLEND           CAN     ",13.99,"Grocery"
4300004651,"MAXWELL HOUSE FRENCH ROAST           CAN     ",13.99,"Grocery"
4300004656,"MAXWELL HOUSE 100% COLOMBIAN         CAN     ",13.99,"Grocery"
4300004687,"MAXWELL HOUSE DARK ROAST                     ",5.59,"Grocery"
4300004714,"KOOL-AID JAMMER PEACH MANGO 10PK             ",3.49,"Grocery"
4300004817,"JELLO MANGO                                  ",1.29,"Grocery"
4300004822,"JELLO FRUIT PUNCH                            ",1.29,"Grocery"
4300004868,"KNOX GELATINE 4PK                            ",2.29,"Grocery"
4300004981,"MAXWELL HOUSE CAFE PODS BREAKFAST 12PK       ",9.19,"Grocery"
4300004986,"MAXWELL HOUSE CAFE PODS FRENCH 12PK          ",9.19,"Grocery"
4300004987,"MAXWELL HOUSE CAFE PODS BLEND DECAF 12PK     ",9.19,"Grocery"
4300004992,"GEVALIA PODS DARK ROAST 12PK                 ",9.89,"Grocery"
4300004993,"GEVALIA PODS SIGNATRE BLND DCF 12S           ",9.19,"Grocery"
4300004998,"MAXWELL HOUSE CAFE PODS HOUSE 12PK           ",9.19,"Grocery"
4300005000,"GEVALIA PODS COLOMBIA 12PK                   ",9.89,"Grocery"
4300005001,"GEVALIA PODS SIGNATURE 12PK                  ",9.89,"Grocery"
4300005368,"KOOL-AID WATERMELON            2 QT          ",1.09,"Grocery"
4300005377,"KOOL-AID JAMMER WATERMELON 10PK              ",3.49,"Grocery"
4300005378,"KOOL-AID JAMMER LEMONADE 10PK                ",3.49,"Grocery"
4300005401,"BAKERS UNSWEETENED CHOCOLATE                 ",3.39,"Grocery"
4300005402,"BAKERS SEMI SWEET CHOCOLATE                  ",3.39,"Grocery"
4300005435,"BAKERS SEMI SWEET CHOC MORSELS               ",3.69,"Grocery"
4300005436,"BAKERS WHITE CHOCOLATE MORSELS               ",3.69,"Grocery"
4300005530,"MC CAFE COFFEE FRENCH VANILLA         BAG    ",8.89,"Grocery"
4300005531,"MC CAFE COFFEE FRENCH ROAST WHL BEAN  BAG    ",8.89,"Grocery"
4300005532,"MC CAFE COFFEE FRENCH ROAST           BAG    ",8.89,"Grocery"
4300005533,"MC CAFE COFFEE BREAKFAST BLEND        BAG    ",8.89,"Grocery"
4300005534,"MC CAFE COFFEE PREMIUM DECAF          BAG    ",8.89,"Grocery"
4300005535,"MC CAFE COFFEE PREMIUM ROAST          BAG    ",8.89,"Grocery"
4300005552,"BAKERS GERMAN SWEET CHOCOLATE                ",3.39,"Grocery"
4300005644,"KOOL-AID CHERRY LIMEADE 8QT                  ",4.49,"Grocery"
4300005719,"YUBAN GOLD POD 100% COLOMBIAN 12S            ",8.69,"Grocery"
4300005723,"YUBAN GOLD POD ORIGINAL 12S                  ",8.69,"Grocery"
4300005772,"GEVALIA PODS CAPPUCCINO 6PK                  ",9.89,"Grocery"
4300005775,"MAXWELL HOUSE CAFE PODS VAN/HAZELNT 12PK     ",9.19,"Grocery"
4300005776,"MAXWELL HOUSE CAFE PODS MOCHA 12PK           ",9.19,"Grocery"
4300005778,"GEVALIA PODS LIGHT MOCHA 6PK                 ",9.19,"Grocery"
4300005779,"GEVALIA PODS CARAMEL MOCHA 6PK               ",9.19,"Grocery"
4300005788,"SHAKE N BAKE CHICKEN                         ",2.89,"Grocery"
4300005789,"SHAKE N BAKE PORK                            ",2.89,"Grocery"
4300005794,"SHAKE N BAKE BBQ GLAZE                       ",3.09,"Grocery"
4300005795,"SHAKE N BAKE ITALIAN                         ",2.89,"Grocery"
4300005799,"SHAKE N BAKE CHICKEN                         ",4.99,"Grocery"
4300005801,"SHAKE N BAKE EXTRA CRISPY                    ",2.89,"Grocery"
4300005903,"KOOL-AID GREEN APPLE 2QT                     ",1.09,"Grocery"
4300005904,"KOOL-AID SHARKLEBERRY 2QT                    ",1.09,"Grocery"
4300005905,"TANG ORANGE PINEAPPLE 6QT                    ",4.49,"Grocery"
4300005906,"KOOL-AID GREEN APPLE 8 QT                    ",4.49,"Grocery"
4300005953,"CRYSTAL LIGHT SWEET TEA 12 QT                ",4.29,"Grocery"
4300006002,"MAXWELL HOUSE CAFE PODS ORIGINAL 12PK        ",9.19,"Grocery"
4300006005,"MAXWELL HOUSE CAFE PODS MASTER BLND 12PK     ",9.19,"Grocery"
4300006035,"KOOL-AID PURPLESAURUS REX 2QT                ",1.09,"Grocery"
4300006064,"MC CAFE COFFEE S/S PREMIUM ROAST DECF 12S    ",9.89,"Grocery"
4300006065,"MC CAFE COFFEE S/S PREMIUM ROAST 12S         ",9.89,"Grocery"
4300006085,"CRYSTAL LIGHT CONCORD GRAPE 12 QT            ",4.29,"Grocery"
4300006086,"MC CAFE COFFEE S/S FRENCH ROAST 12S          ",9.89,"Grocery"
4300006249,"TANG ORANGE MANGO 6QT                        ",4.49,"Grocery"
4300006250,"COUNTRY TIME BLACK CHERRY LIME 6QT           ",4.49,"Grocery"
4300006313,"MAXWELL HOUSE SMOOTH BOLD                    ",13.99,"Grocery"
4300006314,"MAXWELL HOUSE INTENSE BOLD                   ",13.99,"Grocery"
4300006315,"MAXWELL HOUSE SMOOTH BOLD                    ",5.59,"Grocery"
4300006316,"MAXWELL HOUSE INTENSE BOLD                   ",5.59,"Grocery"
4300006336,"CRYSTAL LIGHT POMEGRANATE/GRN TEA 10QT       ",4.29,"Grocery"
4300006339,"KOOL-AID OTG S/F TROPICAL PUNCH 6PK          ",1.69,"Grocery"
4300006341,"KOOL-AID OTG S/F GRAPE 6PK                   ",1.69,"Grocery"
4300006342,"KOOL-AID OTG S/F CHERRY 6PK                  ",1.69,"Grocery"
4300006346,"MC CAFE COFFEE COLOMBIAN              BAG    ",8.89,"Grocery"
4300006353,"MC CAFE COFFEE HAZELNUT               BAG    ",8.89,"Grocery"
4300006433,"COUNTRY TIME LIQ BERRY LEMONADE 6QT          ",4.49,"Grocery"
4300006434,"COUNTRY TIME LIQ LEMONADE 6QT                ",4.49,"Grocery"
4300006435,"COUNTRY TIME LIQ HALF/HALF 6QT               ",4.49,"Grocery"
4300006446,"KOOL-AID LIQ EASY MIX CHERRY 6QT             ",4.49,"Grocery"
4300006448,"KOOL-AID LIQ EASY MIX TROP PNCH 6QT          ",4.49,"Grocery"
4300006449,"KOOL-AID LIQ EASY MIX GRAPE 6QT              ",4.49,"Grocery"
4300006451,"TANG GUAVA PINEAPPLE 6QT                     ",4.49,"Grocery"
4300006452,"TANG ORANGE STRAWBERRY 6QT                   ",4.49,"Grocery"
4300006453,"TANG PASSION FRUIT 6QT                       ",4.49,"Grocery"
4300006479,"KOOL-AID SHARKLBERRY FIN 8QT                 ",4.49,"Grocery"
4300006484,"CRYSTAL LIGHT STRAW/WATERMELON 12QT          ",4.29,"Grocery"
4300006486,"CRYSTAL LIGHT OTG PURE RASP/LEMON 7PK        ",3.19,"Grocery"
4300006493,"TANG FRUIT PUNCH 6QT                         ",4.49,"Grocery"
4300006495,"CRYSTAL LIGHT OTG PURE TANG/MANGO 7PK        ",3.59,"Grocery"
4300020001,"JELLO STRAWBERRY                             ",1.29,"Grocery"
4300020002,"JELLO RASPBERRY                              ",1.29,"Grocery"
4300020003,"JELLO CHERRY                                 ",1.29,"Grocery"
4300020004,"JELLO ORANGE                                 ",1.29,"Grocery"
4300020005,"JELLO LEMON                                  ",1.29,"Grocery"
4300020006,"JELLO LIME                                   ",1.29,"Grocery"
4300020007,"JELLO CRANBERRY                              ",1.29,"Grocery"
4300020008,"JELLO BLACK CHERRY                           ",1.29,"Grocery"
4300020010,"JELLO GRAPE                                  ",1.29,"Grocery"
4300020016,"JELLO STRAWBERRY/BANANA                      ",1.29,"Grocery"
4300020024,"JELLO PEACH                                  ",1.29,"Grocery"
4300020025,"JELLO APRICOT                                ",1.29,"Grocery"
4300020026,"JELLO ISLAND PINEAPPLE                       ",1.29,"Grocery"
4300020029,"JELLO WATERMELON                             ",1.29,"Grocery"
4300020051,"JELLO STRAWBERRY                             ",1.99,"Grocery"
4300020052,"JELLO RASPBERRY                              ",1.99,"Grocery"
4300020053,"JELLO CHERRY                                 ",1.99,"Grocery"
4300020054,"JELLO ORANGE                                 ",1.99,"Grocery"
4300020058,"JELLO BLACK CHERRY                           ",1.99,"Grocery"
4300020077,"JELLO STRWBERRY/BANANA                       ",1.99,"Grocery"
4300020140,"JELLO SF STRAWBERRY                          ",1.29,"Grocery"
4300020141,"JELLO SF RASPBERRY                           ",1.29,"Grocery"
4300020142,"JELLO SF CHERRY                              ",1.29,"Grocery"
4300020143,"JELLO SF ORANGE                              ",1.29,"Grocery"
4300020144,"JELLO SF LIME                                ",1.29,"Grocery"
4300020404,"JELLO SF BLACK CHERRY                        ",1.29,"Grocery"
4300020405,"JELLO SF PEACH                               ",1.29,"Grocery"
4300020413,"JELLO INSTANT CHEESECAKE                     ",1.49,"Grocery"
4300020431,"JELLO INSTANT CHOCOLATE                      ",1.49,"Grocery"
4300020433,"JELLO INSTANT VANILLA                        ",1.49,"Grocery"
4300020442,"JELLO INSTANT BANANA                         ",1.49,"Grocery"
4300020444,"JELLO INSTANT DEVIL'S FOOD                   ",1.49,"Grocery"
4300020445,"JELLO INSTANT PISTACHIO                      ",1.49,"Grocery"
4300020551,"JELLO INSTANT SF CHOCOLATE                   ",1.49,"Grocery"
4300020552,"JELLO INSTANT SF VANILLA                     ",1.49,"Grocery"
4300020651,"JELLO CHOCOLATE PUDDING                      ",1.49,"Grocery"
4300020652,"JELLO VANILLA PUDDING                        ",1.49,"Grocery"
4300020812,"JELLO INSTANT SF CHEESECAKE                  ",1.49,"Grocery"
4300020814,"JELLO INSTANT SF FF LEMON                    ",1.49,"Grocery"
4300021200,"JELLO FLAN                                   ",1.49,"Grocery"
4300021710,"JELLO NO BAKE CHEESE CAKE MIX                ",3.09,"Grocery"
4300022802,"MINUTE TAPIOCA                               ",5.29,"Grocery"
4300025340,"BAKERS SEMI SWEET CHOCOLATE                  ",4.39,"Grocery"
4300025430,"BAKERS SEMI SWEET CHOCOLATE CHIP             ",4.19,"Grocery"
4300025908,"DREAM WHIP WHIPPED TOPPING                   ",4.09,"Grocery"
4300026902,"OVEN FRY CHICKEN                             ",2.89,"Grocery"
4300026906,"OVEN FRY EXTRA CRISPY PORK                   ",2.89,"Grocery"
4300027640,"BAKERS COCONUT FLAKES         BAG            ",2.49,"Grocery"
4300028521,"STOVE TOP CHICKEN STUFFING                   ",2.69,"Grocery"
4300028521,"STOVE TOP CHICKEN STUFFING      SHPR         ",2.69,"Grocery"
4300028532,"STOVE TOP CORNBREAD STUFFING    SHPR         ",2.69,"Grocery"
4300028532,"STOVE TOP CORNBREAD STUFFING                 ",2.69,"Grocery"
4300028543,"STOVE TOP SAVORY HERBS STUFFING              ",2.69,"Grocery"
4300028555,"STOVE TOP TURKEY STUFFING       SHPR         ",2.69,"Grocery"
4300028555,"STOVE TOP TURKEY STUFFING                    ",2.69,"Grocery"
4300028588,"STOVE TOP CHICKEN FLEX SERVE                 ",4.19,"Grocery"
4300028589,"STOVE TOP LOW SODIUM CHKN STUFFING           ",2.69,"Grocery"
4300028591,"STOVE TOP PORK STUFFING                      ",2.69,"Grocery"
4300028592,"STOVE TOP TRADITIONAL SAGE STUFFING          ",2.69,"Grocery"
4300029106,"CERTO FRUIT PECTIN                           ",5.69,"Grocery"
4300070214,"MAXWELL HOUSE FILTER PAK SINGLE REGULAR      ",5.79,"Grocery"
4300070590,"MAXWELL HOUSE MASTER BLEND                   ",5.59,"Grocery"
4300070992,"MAXWELL HOUSE FILTER PAK REGULAR COFFEE      ",5.79,"Grocery"
4300071602,"YUBAN ORIGINAL                               ",6.09,"Grocery"
4300079333,"SANKA INSTANT COFFEE                         ",3.09,"Grocery"
4300079374,"SANKA INSTANT COFFEE                         ",5.29,"Grocery"
4300079389,"SANKA INSTANT COFFEE                         ",7.69,"Grocery"
4300079400,"MAXWELL HOUSE INSTANT COFFEE                 ",2.99,"Grocery"
4300079450,"MAXWELL HOUSE INSTANT COFFEE                 ",4.99,"Grocery"
4300079460,"MAXWELL HOUSE INSTANT COFFEE                 ",6.99,"Grocery"
4300079470,"MAXWELL HOUSE INSTANT COFFEE                 ",9.69,"Grocery"
4300079830,"MAXWELL HOUSE INSTANT DECAF COFFEE           ",7.69,"Grocery"
4300092860,"COUNTRY TIME LEMONADE 34QT                   ",12.69,"Grocery"
4300094502,"CRYSTAL LIGHT OTG LEMONADE 10PK              ",3.59,"Grocery"
4300094509,"CRYSTAL LIGHT OTG RASPBERRY 10PK             ",3.59,"Grocery"
4300094511,"CRYSTAL LIGHT OTG ICED TEA 10PK              ",3.59,"Grocery"
4300095016,"CRYSTAL LIGHT DECAF TEA 8QT                  ",3.29,"Grocery"
4300095019,"CRYSTAL LIGHT PINK LEMONADE 8QT              ",3.29,"Grocery"
4300095023,"CRYSTAL LIGHT LEMONADE 8QT                   ",3.29,"Grocery"
4300095025,"CRYSTAL LIGHT ICED TEA 8 QT                  ",3.29,"Grocery"
4300095077,"CRYSTAL LIGHT PEACH TEA 8QT                  ",3.29,"Grocery"
4300095114,"COUNTRY TIME PINK LEMONADE 8 QT              ",4.49,"Grocery"
4300095117,"COUNTRY TIME LEMONADE 8 QT                   ",4.49,"Grocery"
4300095350,"KOOL-AID TROPICAL PUNCH 8 QT                 ",4.49,"Grocery"
4300095351,"KOOL-AID LEMONADE 8 QT                       ",4.49,"Grocery"
4300095352,"KOOL-AID GRAPE 8 QT                          ",4.49,"Grocery"
4300095353,"KOOL-AID CHERRY 8 QT                         ",4.49,"Grocery"
4300095354,"KOOL-AID ORANGE 8 QT                         ",4.49,"Grocery"
4300095355,"KOOL-AID STRAWBERRY 8 QT                     ",4.49,"Grocery"
4300095368,"KOOL-AID BURSTS CHERRY 6PK                   ",1.69,"Grocery"
4300095369,"KOOL-AID BURSTS TROP FRUIT 6PK               ",1.69,"Grocery"
4300095370,"KOOL-AID BURSTS GRAPE 6PK                    ",1.69,"Grocery"
4300095373,"KOOL-AID BURSTS BERRY BLUE 6PK               ",1.69,"Grocery"
4300095407,"KOOL-AID SWEET RASP/LEMON 8 QT               ",4.49,"Grocery"
4300095424,"KOOL-AID MANGO 2 QT                          ",1.09,"Grocery"
4300095434,"KOOL-AID PINEAPPLE 2 QT                      ",1.09,"Grocery"
4300095499,"KOOL-AID WATERMELON/KIWI 2 QT                ",1.09,"Grocery"
4300095527,"KOOL-AID STRAWBERRY/KIWI 2 QT                ",1.09,"Grocery"
4300095531,"KOOL-AID ORANGE 2 QT                         ",1.09,"Grocery"
4300095543,"KOOL-AID TROPICAL PUNCH 2 QT                 ",1.09,"Grocery"
4300095544,"KOOL-AID LEMON/LIME 2 QT                     ",1.09,"Grocery"
4300095545,"KOOL-AID BERRY CHERRY 2 QT                   ",1.09,"Grocery"
4300095547,"KOOL-AID BLUE RASPBERRY 2 QT                 ",1.09,"Grocery"
4300095561,"KOOL-AID STRAWBERRY 2 QT                     ",1.09,"Grocery"
4300095562,"KOOL-AID CHERRY 2 QT                         ",1.09,"Grocery"
4300095563,"KOOL-AID GRAPE 2 QT                          ",1.09,"Grocery"
4300095569,"KOOL-AID LEMONADE 2 QT                       ",1.09,"Grocery"
4300095587,"KOOL-AID STRAWBERRY/LEMON 2QT                ",1.09,"Grocery"
4300095740,"KOOL-AID SWEET TROPICAL PUNCH 34QT           ",12.69,"Grocery"
4300097825,"GOOD SEASONS ITALIAN DRESSING 4PK            ",5.09,"Grocery"
4300097868,"GOOD SEASONS CRUET KIT SEASONING             ",3.49,"Grocery"
4300097940,"GOOD SEASONS ITALIAN DRESSING                ",1.79,"Grocery"
4303200021,"MARCAL SMALL STEPS DINNER NAPKINS            ",3.29,"Grocery"
4303200212,"MARCAL SMALL STEPS TT WHITE 12PK             ",12.89,"Grocery"
4303200547,"MARCAL SMALL STEPS DBL RL TT 4PK             ",3.69,"Grocery"
4303200812,"MARCAL SMALL STEPS TOWELS SNGL               ",1.69,"Grocery"
4303200884,"MARCAL SMALL STEPS 4 PK                      ",1.89,"Grocery"
4303200885,"MARCAL SMALL STEPS BIG RL TWL 8PK            ",14.39,"Grocery"
4303200886,"MARCAL GIANT TOWEL NO UPC 6PK                ",9.99,"Grocery"
4303201159,"MARCAL TOWELS 15PK          12.49            ",12.49,"Grocery"
4303201228,"MARCAL SMALL STEPS TT DOUBLE 12PK            ",9.69,"Grocery"
4303201249,"MARCAL SMALL STEPS TT DOUBLE 12PK            ",9.69,"Grocery"
4303201290,"MARCAL SMALL STEPS TOWELS 12 PK              ",14.39,"Grocery"
4303201624,"MARCAL SMALL STEPS DOUBLE 24PK               ",18.19,"Grocery"
4303201625,"MARCAL TT DOUBLE 6/4PKS     12.99            ",12.99,"Grocery"
4303201830,"MARCAL SMALL STEPS WHITE NAPKINS             ",3.39,"Grocery"
4303202208,"MARCAL SML STEPS TT NO WRAP 20PK             ",19.09,"Grocery"
4303202210,"MARCAL SML STEP WHT TT PP 20 PK              ",17.49,"Grocery"
4303202212,"MARCAL SMALL STEPS TT WHITE 12PK             ",12.69,"Grocery"
4303202400,"MARCAL SMALL STEPS NAPKINS                   ",4.99,"Grocery"
4303202424,"MARCAL SMALL STEPS TT 6PK 4RL                ",9.79,"Grocery"
4303202714,"MARCAL SMALL STEP TWL NO UPC 8PK             ",9.99,"Grocery"
4303202716,"MARCAL SML STEPS TWLS 8PK NO UPC             ",9.99,"Grocery"
4303203015,"MARCAL SMALL STEPS WHITE NAPKINS             ",3.39,"Grocery"
4303203330,"MARCAL SMALL STEP ASST TISSUES               ",1.79,"Grocery"
4303204036,"MARCAL SML STEPS FACIALS WHT CUBE            ",1.79,"Grocery"
4303205412,"MARCAL SMALL STEPS TT WHT .89                ",0.89,"Grocery"
4310045354,"MEAD TOP SPIRAL MEMO PAD 3 X 5               ",0.99,"Grocery"
4310070102,"MEAD RULED WRITING TABLET                    ",1.39,"Grocery"
4316810429,"GENERAL ELECTR SOFT WHITE BULBS 15O WATT     ",2.09,"Grocery"
4316813257,"GENERAL ELECTR SOFT WHITE BULBS 40 WATT      ",4.19,"Grocery"
4316841028,"GENERAL ELECTR SOFT WHITE BULBS 60 WATT      ",4.19,"Grocery"
4316841032,"GENERAL ELECTR SOFT WHITE BULBS 75 WATT      ",4.19,"Grocery"
4316841036,"GENERAL ELECTR SOFT WHITE BULBS 100 WATT     ",4.19,"Grocery"
4316841280,"GENERAL ELECTR SOFT WHT BULBS 50/150 WATT    ",3.39,"Grocery"
4316890002,"GENERAL ELECTR SOFT WHITE BULBS 25 WATT      ",3.39,"Grocery"
4316890103,"GENERAL ELECTR STANDARD 40 WATT BULBS        ",2.69,"Grocery"
4316890105,"GENERAL ELECTR STANDARD 60 WATT BULBS        ",2.69,"Grocery"
4316890107,"GENERAL ELECTR STANDARD 75 WATT BULBS        ",2.69,"Grocery"
4316890109,"GENERAL ELECTR STANDARD 100 WATT BULBS       ",2.69,"Grocery"
4335400720,"CHI CHI'S FLOUR TORTLLA SFT TACO 8PK         ",2.19,"Grocery"
4335400725,"CHI CHI'S FLOUR TORTILLA BURRITO 8PK         ",2.69,"Grocery"
4335400750,"CHI CHI'S FLOUR TORTILLA FAJITA 8PK          ",2.69,"Grocery"
4335400790,"CHI CHI'S WHL WHT TRTILLAS/FAJITA 8S         ",2.69,"Grocery"
4400000055,"NABISCO PREMIUM UNSALTED CRACKERS            ",3.89,"Grocery"
4400000057,"NABISCO PREMIUM CRACKERS                     ",3.89,"Grocery"
4400000061,"NABISCO TEDDY GRAHAMS CINN                   ",1.59,"Grocery"
4400000068,"NABISCO SUGAR WAFERS                         ",6.29,"Grocery"
4400000176,"SNACKWELL'S CREMES    SINGLE                 ",0.89,"Grocery"
4400000218,"NABISCO HONEYMAID GRHM CRKR CRUMBS           ",4.49,"Grocery"
4400000306,"NABISCO NUTTER BUTTER                        ",1.59,"Grocery"
4400000335,"NABISCO LORNA DOONES                         ",6.29,"Grocery"
4400000365,"NABISCO GINGER SNAPS                         ",6.29,"Grocery"
4400000379,"NABISCO ANIMAL CRACKERS                      ",2.49,"Grocery"
4400000382,"NABISCO PREMIUM CRACKERS CONV PK             ",2.69,"Grocery"
4400000386,"NABISCO PREMIUM CRACKERS                     ",3.69,"Grocery"
4400000463,"HONEY MAID GRAHAM CRACKERS                   ",5.29,"Grocery"
4400000488,"NABISCO GRAHAM CRACKERS                      ",5.29,"Grocery"
